sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,latent_gradient
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9546387195587158, -0.20597532391548157, -3.4744200706481934, -2.4035425186157227, 1.1899464130401611, -0.5964815616607666, -0.7267180681228638, -1.3818250894546509, -0.26431766152381897, -0.4162149429321289, -0.3577418327331543, -1.8483816385269165, 1.3268392086029053, -1.7916878461837769, 2.395240306854248, 2.4703614711761475, 2.5964510440826416, 1.5849229097366333, -1.216970682144165, -0.9776699542999268, -0.5981062650680542, -1.3456958532333374, -0.48857802152633667, -1.532776117324829, 1.0626598596572876, 1.406334400177002, -1.9463578462600708, -1.155916452407837, 1.6826072931289673, 0.8921889066696167, -2.48604679107666, -0.04504832625389099, -1.1457267999649048, 1.4254487752914429, 1.5219154357910156, -0.06441160291433334, -2.2220444679260254, -1.3482767343521118, 1.1400455236434937, 1.388978362083435, 2.15226674079895, 0.613906741142273, 3.0668702125549316, 2.1981585025787354, 1.685868501663208, 2.2834084033966064, -1.6413981914520264, 1.6198604106903076, 0.5756365060806274, -0.10223305225372314, 2.0569982528686523, -0.8882666826248169, -0.9441814422607422, -0.15862300992012024, -0.04177433252334595, 1.264888048171997, 0.9614160656929016, -1.3125865459442139, -0.3487401008605957, -0.7051706314086914, -0.2034069299697876, 1.8503373861312866, -3.0779755115509033, -1.086172103881836]","[5.5, 6.0, 6.5]","[23.170093536376953, 24.234989166259766, 25.299880981445312]",9.041518576089043e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-1.9546387195587158, -0.20597532391548157, -3.4744200706481934, -2.4035425186157227, 1.1899464130401611, -0.5964815616607666, -0.7267180681228638, -1.3818250894546509, -0.26431766152381897, -0.4162149429321289, -0.3577418327331543, -1.8483816385269165, 1.3268392086029053, -1.7916878461837769, 2.395240306854248, 2.4703614711761475, 2.5964510440826416, 1.5849229097366333, -1.216970682144165, -0.9776699542999268, -0.5981062650680542, -1.3456958532333374, -0.48857802152633667, -1.532776117324829, 1.0626598596572876, 1.406334400177002, -1.9463578462600708, -1.155916452407837, 1.6826072931289673, 0.8921889066696167, -2.48604679107666, -0.04504832625389099, -1.1457267999649048, 1.4254487752914429, 1.5219154357910156, -0.06441160291433334, -2.2220444679260254, -1.3482767343521118, 1.1400455236434937, 1.388978362083435, 2.15226674079895, 0.613906741142273, 3.0668702125549316, 2.1981585025787354, 1.685868501663208, 2.2834084033966064, -1.6413981914520264, 1.6198604106903076, 0.5756365060806274, -0.10223305225372314, 2.0569982528686523, -0.8882666826248169, -0.9441814422607422, -0.15862300992012024, -0.04177433252334595, 1.264888048171997, 0.9614160656929016, -1.3125865459442139, -0.3487401008605957, -0.7051706314086914, -0.2034069299697876, 1.8503373861312866, -3.0779755115509033, -1.086172103881836]",[8.0],[28.494564056396484],8.986214058053501e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.6101007461547852, 0.029198691248893738, -2.9346163272857666, -1.8193891048431396, 1.2636455297470093, 0.24996137619018555, -0.7162389159202576, -0.6439942121505737, 0.15380489826202393, -1.003035068511963, -0.7326648235321045, -1.5567644834518433, 0.6633944511413574, -0.9761119484901428, 2.09753155708313, 1.8687598705291748, 2.5292344093322754, 1.2702840566635132, -0.7953404784202576, -0.3369550108909607, -1.4855469465255737, -3.459895372390747, -0.699689507484436, -0.40104466676712036, 0.5514044761657715, 0.9643568992614746, -1.3583147525787354, -0.28139519691467285, 1.4616384506225586, 0.6549619436264038, -2.1550920009613037, 0.09240302443504333, -1.8526108264923096, 1.335632085800171, 1.5150306224822998, -0.23818695545196533, -1.1644117832183838, -0.7500742673873901, 1.2774677276611328, 1.563075304031372, 2.4563865661621094, 0.9636991620063782, 3.086489677429199, 2.1349899768829346, 1.373099684715271, 2.025461435317993, -0.009409070014953613, 1.7926608324050903, 0.929679811000824, -1.3724068403244019, 1.861602783203125, -1.0806809663772583, -0.765734076499939, 1.2223689556121826, 0.3924514055252075, 1.4812906980514526, 1.225509524345398, -1.4586575031280518, 0.013272225856781006, 0.09308058023452759, -0.15188904106616974, 0.7280487418174744, -2.020566940307617, -1.313942790031433]","[0.0, 0.2, 0.4, 0.6000000000000001]","[12.040017127990723, 12.465974807739258, 12.891931533813477, 13.317890167236328]",9.233386395873631e-05,10.513648669041254,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.6101007461547852, 0.029198691248893738, -2.9346163272857666, -1.8193891048431396, 1.2636455297470093, 0.24996137619018555, -0.7162389159202576, -0.6439942121505737, 0.15380489826202393, -1.003035068511963, -0.7326648235321045, -1.5567644834518433, 0.6633944511413574, -0.9761119484901428, 2.09753155708313, 1.8687598705291748, 2.5292344093322754, 1.2702840566635132, -0.7953404784202576, -0.3369550108909607, -1.4855469465255737, -3.459895372390747, -0.699689507484436, -0.40104466676712036, 0.5514044761657715, 0.9643568992614746, -1.3583147525787354, -0.28139519691467285, 1.4616384506225586, 0.6549619436264038, -2.1550920009613037, 0.09240302443504333, -1.8526108264923096, 1.335632085800171, 1.5150306224822998, -0.23818695545196533, -1.1644117832183838, -0.7500742673873901, 1.2774677276611328, 1.563075304031372, 2.4563865661621094, 0.9636991620063782, 3.086489677429199, 2.1349899768829346, 1.373099684715271, 2.025461435317993, -0.009409070014953613, 1.7926608324050903, 0.929679811000824, -1.3724068403244019, 1.861602783203125, -1.0806809663772583, -0.765734076499939, 1.2223689556121826, 0.3924514055252075, 1.4812906980514526, 1.225509524345398, -1.4586575031280518, 0.013272225856781006, 0.09308058023452759, -0.15188904106616974, 0.7280487418174744, -2.020566940307617, -1.313942790031433]","[0.8, 1.0, 1.2000000000000002]","[13.743846893310547, 14.169803619384766, 14.595762252807617]",8.82118292253521e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.6101007461547852, 0.029198691248893738, -2.9346163272857666, -1.8193891048431396, 1.2636455297470093, 0.24996137619018555, -0.7162389159202576, -0.6439942121505737, 0.15380489826202393, -1.003035068511963, -0.7326648235321045, -1.5567644834518433, 0.6633944511413574, -0.9761119484901428, 2.09753155708313, 1.8687598705291748, 2.5292344093322754, 1.2702840566635132, -0.7953404784202576, -0.3369550108909607, -1.4855469465255737, -3.459895372390747, -0.699689507484436, -0.40104466676712036, 0.5514044761657715, 0.9643568992614746, -1.3583147525787354, -0.28139519691467285, 1.4616384506225586, 0.6549619436264038, -2.1550920009613037, 0.09240302443504333, -1.8526108264923096, 1.335632085800171, 1.5150306224822998, -0.23818695545196533, -1.1644117832183838, -0.7500742673873901, 1.2774677276611328, 1.563075304031372, 2.4563865661621094, 0.9636991620063782, 3.086489677429199, 2.1349899768829346, 1.373099684715271, 2.025461435317993, -0.009409070014953613, 1.7926608324050903, 0.929679811000824, -1.3724068403244019, 1.861602783203125, -1.0806809663772583, -0.765734076499939, 1.2223689556121826, 0.3924514055252075, 1.4812906980514526, 1.225509524345398, -1.4586575031280518, 0.013272225856781006, 0.09308058023452759, -0.15188904106616974, 0.7280487418174744, -2.020566940307617, -1.313942790031433]","[1.4000000000000001, 1.6, 1.8, 2.0, 2.2, 2.4000000000000004, 2.6, 2.8000000000000003, 3.0]","[15.021719932556152, 15.447676658630371, 15.873634338378906, 16.299591064453125, 16.725547790527344, 17.151508331298828, 17.577465057373047, 18.003421783447266, 18.429378509521484]",8.819952843137255e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.6101007461547852, 0.029198691248893738, -2.9346163272857666, -1.8193891048431396, 1.2636455297470093, 0.24996137619018555, -0.7162389159202576, -0.6439942121505737, 0.15380489826202393, -1.003035068511963, -0.7326648235321045, -1.5567644834518433, 0.6633944511413574, -0.9761119484901428, 2.09753155708313, 1.8687598705291748, 2.5292344093322754, 1.2702840566635132, -0.7953404784202576, -0.3369550108909607, -1.4855469465255737, -3.459895372390747, -0.699689507484436, -0.40104466676712036, 0.5514044761657715, 0.9643568992614746, -1.3583147525787354, -0.28139519691467285, 1.4616384506225586, 0.6549619436264038, -2.1550920009613037, 0.09240302443504333, -1.8526108264923096, 1.335632085800171, 1.5150306224822998, -0.23818695545196533, -1.1644117832183838, -0.7500742673873901, 1.2774677276611328, 1.563075304031372, 2.4563865661621094, 0.9636991620063782, 3.086489677429199, 2.1349899768829346, 1.373099684715271, 2.025461435317993, -0.009409070014953613, 1.7926608324050903, 0.929679811000824, -1.3724068403244019, 1.861602783203125, -1.0806809663772583, -0.765734076499939, 1.2223689556121826, 0.3924514055252075, 1.4812906980514526, 1.225509524345398, -1.4586575031280518, 0.013272225856781006, 0.09308058023452759, -0.15188904106616974, 0.7280487418174744, -2.020566940307617, -1.313942790031433]","[3.2, 3.4000000000000004, 3.6, 3.8000000000000003, 4.0]","[18.85533905029297, 19.281295776367188, 19.707252502441406, 20.133209228515625, 20.559165954589844]",3.925139682539682e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.7892279028892517, -0.020269202068448067, -2.561187505722046, -1.6501178741455078, 1.5575511455535889, 0.4678661525249481, -0.6950461864471436, -0.9110434651374817, 0.3994143009185791, -0.0516776442527771, -0.06354834139347076, -1.4150975942611694, 1.1021881103515625, -1.396986484527588, 2.567699909210205, 2.272636890411377, 2.4459869861602783, 1.7967694997787476, -1.14345121383667, -0.3674865663051605, -0.8482420444488525, -2.7929527759552, -1.0859882831573486, -0.29953238368034363, 1.055742621421814, 0.9134845733642578, -1.2560291290283203, -1.2467931509017944, 1.6814090013504028, 0.1624986231327057, -2.4946978092193604, 0.6466954946517944, -1.5279321670532227, 1.4290807247161865, 1.2628364562988281, -0.4426249563694, -2.344815492630005, -1.677685022354126, 1.1618283987045288, 1.4392516613006592, 1.8165550231933594, 0.5186282396316528, 2.9137415885925293, 2.1066153049468994, 1.858748197555542, 1.8473626375198364, -0.7758424282073975, 1.7488071918487549, 1.2886942625045776, -1.623927116394043, 1.8786746263504028, -1.296738624572754, -0.9646041989326477, 0.06977963447570801, 0.19551771879196167, 1.5262306928634644, 1.1234157085418701, -1.7111361026763916, 0.09165211766958237, -0.5955190062522888, 0.05994917452335358, 1.0313643217086792, -2.642085075378418, -1.6242320537567139]","[0.0, 0.2, 0.4, 0.6000000000000001, 0.8, 1.0, 1.2000000000000002, 1.4000000000000001, 1.6, 1.8, 2.0, 2.2, 2.4000000000000004, 2.6, 2.8000000000000003, 3.0, 3.2]","[11.913408279418945, 12.33936595916748, 12.765323638916016, 13.191280364990234, 13.61723804473877, 14.043195724487305, 14.46915340423584, 14.895110130310059, 15.32106876373291, 15.747025489807129, 16.172983169555664, 16.598941802978516, 17.024898529052734, 17.450855255126953, 17.876811981201172, 18.302770614624023, 18.728729248046875]",5.18520911649535e-05,10.513648669041254,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,,,"[-0.7892279028892517, -0.020269202068448067, -2.561187505722046, -1.6501178741455078, 1.5575511455535889, 0.4678661525249481, -0.6950461864471436, -0.9110434651374817, 0.3994143009185791, -0.0516776442527771, -0.06354834139347076, -1.4150975942611694, 1.1021881103515625, -1.396986484527588, 2.567699909210205, 2.272636890411377, 2.4459869861602783, 1.7967694997787476, -1.14345121383667, -0.3674865663051605, -0.8482420444488525, -2.7929527759552, -1.0859882831573486, -0.29953238368034363, 1.055742621421814, 0.9134845733642578, -1.2560291290283203, -1.2467931509017944, 1.6814090013504028, 0.1624986231327057, -2.4946978092193604, 0.6466954946517944, -1.5279321670532227, 1.4290807247161865, 1.2628364562988281, -0.4426249563694, -2.344815492630005, -1.677685022354126, 1.1618283987045288, 1.4392516613006592, 1.8165550231933594, 0.5186282396316528, 2.9137415885925293, 2.1066153049468994, 1.858748197555542, 1.8473626375198364, -0.7758424282073975, 1.7488071918487549, 1.2886942625045776, -1.623927116394043, 1.8786746263504028, -1.296738624572754, -0.9646041989326477, 0.06977963447570801, 0.19551771879196167, 1.5262306928634644, 1.1234157085418701, -1.7111361026763916, 0.09165211766958237, -0.5955190062522888, 0.05994917452335358, 1.0313643217086792, -2.642085075378418, -1.6242320537567139]","[3.4000000000000004, 3.6, 3.8000000000000003, 4.0]","[19.154685974121094, 19.580642700195312, 20.00659942626953, 20.43255615234375]",8.825319866782508e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[0.0, 0.25, 0.5]","[6.806515693664551, 7.338962554931641, 7.8714094161987305]",0.00014776617634854774,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[0.75, 1.0, 1.25]","[8.40385627746582, 8.93630313873291, 9.46875]",9.659546873102611e-05,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,[1.5],[10.00119686126709],0.00015442851314508276,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,[1.75],[10.53364372253418],0.00014450751221719457,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[2.0, 2.25]","[11.06609058380127, 11.59853744506836]",0.0001436577794871795,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[2.5, 2.75, 3.0]","[12.13098430633545, 12.663431167602539, 13.195878982543945]",0.0001746781796846351,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[3.25, 3.5, 3.75]","[13.728324890136719, 14.260772705078125, 14.793218612670898]",0.00014015826631237082,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[4.0, 4.25]","[15.325665473937988, 15.858113288879395]",0.000148397643732328,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[4.5, 4.75, 5.0]","[16.390560150146484, 16.923006057739258, 17.45545196533203]",0.00014830821860465116,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,0,,,"[0.0, 0.25, 0.5]","[6.806515693664551, 7.338962554931641, 7.8714094161987305]",0.00015062426393162395,,
