sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,latent_gradient
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,0,,"[1.0843753814697266, 1.5005993843078613, 0.234421968460083, 2.0661628246307373, -1.2647783756256104, 0.9635668992996216, 1.5483345985412598, 0.5804162621498108, -0.9014390707015991, -1.1309287548065186, -1.865823745727539, -1.4319961071014404, -1.1897459030151367, -1.5576905012130737, 1.1616809368133545, 1.147957444190979, 0.8968653678894043, 0.8652899861335754, 1.3078268766403198, 1.8445074558258057, 1.5509867668151855, 1.7400741577148438, -0.5022391080856323, -1.0842747688293457, -2.156602144241333, -0.9512270092964172, 2.7356371879577637, -0.7975440621376038, 0.19333599507808685, 2.700651168823242, -0.4882529377937317, 2.3421406745910645, -0.37320706248283386, -1.2217707633972168, -1.199689507484436, -1.4255739450454712, 1.8969002962112427, 0.725256621837616, 1.3343387842178345, 0.7202270030975342, -0.4418261647224426, 1.484497308731079, 0.8186864256858826, -1.4810634851455688, 1.7420079708099365, -0.5467095375061035, 2.8190033435821533, 0.6632933616638184, -0.6989665627479553, 0.8773461580276489, 1.5752495527267456, -0.03292638063430786, -0.3170808255672455, 0.7341128587722778, 1.5223901271820068, 0.41940778493881226, -0.23093855381011963, -1.9476796388626099, 1.913156509399414, 0.17549479007720947, 1.6277296543121338, -0.4484119117259979, 0.29457175731658936, 0.9411637187004089]","[6.5, 6.75, 7.0, 7.25]","[24.976728439331055, 25.470497131347656, 25.96426773071289, 26.458038330078125]",9.511542305888081,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r467",true,,0,,"[1.0843753814697266, 1.5005993843078613, 0.234421968460083, 2.0661628246307373, -1.2647783756256104, 0.9635668992996216, 1.5483345985412598, 0.5804162621498108, -0.9014390707015991, -1.1309287548065186, -1.865823745727539, -1.4319961071014404, -1.1897459030151367, -1.5576905012130737, 1.1616809368133545, 1.147957444190979, 0.8968653678894043, 0.8652899861335754, 1.3078268766403198, 1.8445074558258057, 1.5509867668151855, 1.7400741577148438, -0.5022391080856323, -1.0842747688293457, -2.156602144241333, -0.9512270092964172, 2.7356371879577637, -0.7975440621376038, 0.19333599507808685, 2.700651168823242, -0.4882529377937317, 2.3421406745910645, -0.37320706248283386, -1.2217707633972168, -1.199689507484436, -1.4255739450454712, 1.8969002962112427, 0.725256621837616, 1.3343387842178345, 0.7202270030975342, -0.4418261647224426, 1.484497308731079, 0.8186864256858826, -1.4810634851455688, 1.7420079708099365, -0.5467095375061035, 2.8190033435821533, 0.6632933616638184, -0.6989665627479553, 0.8773461580276489, 1.5752495527267456, -0.03292638063430786, -0.3170808255672455, 0.7341128587722778, 1.5223901271820068, 0.41940778493881226, -0.23093855381011963, -1.9476796388626099, 1.913156509399414, 0.17549479007720947, 1.6277296543121338, -0.4484119117259979, 0.29457175731658936, 0.9411637187004089]",[7.5],[26.951807022094727],10.244787971864078,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[0.0],[6.111064434051514],6.199806384425322,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[0.25],[6.60483455657959],6.141423020849679,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[0.5, 0.75, 1.0]","[7.09860372543335, 7.592373371124268, 8.086143493652344]",6.139632544266616,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[1.25, 1.5, 1.75, 2.0, 2.25]","[8.579913139343262, 9.07368278503418, 9.567452430725098, 10.061222076416016, 10.554991722106934]",6.139414092356665,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[2.5, 2.75]","[11.048761367797852, 11.54253101348877]",6.1394704319149875,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[3.0, 3.25]","[12.036300659179688, 12.530071258544922]",8.499719917124878,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[3.5, 3.75]","[13.023839950561523, 13.517610549926758]",8.496337360138149,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[4.0],[14.01137924194336],8.737149866420475,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[4.25],[14.505149841308594],6.494386670061417,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[4.5, 4.75]","[14.998918533325195, 15.49268913269043]",7.939202963321433,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[5.0],[15.986459732055664],8.74038024660805,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[5.25, 5.5, 5.75]","[16.480228424072266, 16.9739990234375, 17.4677677154541]",8.738951049143562,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[6.0, 6.25, 6.5, 6.75]","[17.961538314819336, 18.455307006835938, 18.94907569885254, 19.442846298217773]",8.874612529994984,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[7.0, 7.25, 7.5]","[19.936616897583008, 20.43038558959961, 20.924156188964844]",9.07412359660423,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[0.0, 0.25]","[4.2555766105651855, 4.749346733093262]",7.344048078988071,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[0.5, 0.75, 1.0, 1.25, 1.5, 1.75, 2.0]","[5.24311637878418, 5.736886024475098, 6.230655670166016, 6.724425315856934, 7.218194961547852, 7.711965084075928, 8.205734252929688]",8.278501811545329,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[2.25, 2.5, 2.75, 3.0, 3.25, 3.5]","[8.699504852294922, 9.193273544311523, 9.687044143676758, 10.18081283569336, 10.674583435058594, 11.168353080749512]",5.903432084460934,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[3.75],[11.66212272644043],5.574298428629782,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[4.0, 4.25, 4.5]","[12.155892372131348, 12.649662017822266, 13.143430709838867]",5.583103717954329,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[4.75],[13.637201309204102],8.54984392933928,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[5.0, 5.25]","[14.130971908569336, 14.624740600585938]",6.083767014026326,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[5.5, 5.75]","[15.118511199951172, 15.612281799316406]",9.467298929453806,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[6.0, 6.25, 6.5, 6.75, 7.0, 7.25]","[16.106050491333008, 16.599821090698242, 17.093589782714844, 17.587358474731445, 18.08112907409668, 18.57489776611328]",9.013712855994484,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[7.5],[19.068666458129883],9.014706252939384,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[0.0, 0.25, 0.5]","[5.620965957641602, 6.1147356033325195, 6.608505725860596]",8.771108980599955,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[0.75, 1.0]","[7.1022748947143555, 7.596045017242432]",9.435747299898162,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[1.25],[8.089815139770508],9.31862670784402,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[1.5],[8.583584785461426],8.96416014516928,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[1.75, 2.0, 2.25, 2.5]","[9.077354431152344, 9.571124076843262, 10.06489372253418, 10.558663368225098]",8.354797931936417,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[2.75, 3.0, 4.0, 4.25]","[11.052433013916016, 11.546202659606934, 13.521282196044922, 14.015050888061523]",8.734487203177526,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[3.25, 3.5, 3.75]","[12.039972305297852, 12.533742904663086, 13.027511596679688]",9.532241865982485,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[4.5],[14.508819580078125],9.470576447516873,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[4.75, 5.0]","[15.00259017944336, 15.496360778808594]",9.628553872244051,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[5.25, 5.5, 5.75, 6.0]","[15.990131378173828, 16.48390007019043, 16.97766876220703, 17.471439361572266]",9.577265800376038,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[6.25, 6.5]","[17.965208053588867, 18.4589786529541]",9.925308039193899,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[6.75, 7.0, 7.25]","[18.952747344970703, 19.446517944335938, 19.940288543701172]",9.713109734433775,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[7.5],[20.434057235717773],9.647155100427897,,
