sample_id,best_cost,random,seed,encode_deterministic,encoded_z,alpha,pred_cost,mean_cost,true_mean_cost,latent_gradient
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[1.25],[6.443978786468506],9.496695231531463,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,[1.5],[6.613895416259766],8.984237743763025,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[1.75, 2.0, 2.25, 2.5, 2.75, 3.0]","[6.783812522888184, 6.953729152679443, 7.123646259307861, 7.293563365936279, 7.463479995727539, 7.633397102355957]",8.983552877118504,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[3.25, 3.5, 3.75, 4.0]","[7.803314208984375, 7.973231315612793, 8.143148422241211, 8.313064575195312]",8.979507573522959,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,1,,,"[4.25, 4.5, 4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75, 7.0, 7.25, 7.5]","[8.48298168182373, 8.652898788452148, 8.822815895080566, 8.992733001708984, 9.162650108337402, 9.33256721496582, 9.502483367919922, 9.67240047454834, 9.842317581176758, 10.012234687805176, 10.182151794433594, 10.352067947387695, 10.52198600769043, 10.691902160644531]",8.772414745293748,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[0.0],[5.743350982666016],7.4074992261820665,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[0.25, 0.5]","[5.913268089294434, 6.083185195922852]",7.446410365953446,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[0.75, 1.0, 1.25]","[6.2531023025512695, 6.423018932342529, 6.592936038970947]",7.236038207337575,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[1.5, 1.75, 2.0, 2.25, 2.5, 2.75, 3.0, 3.25, 3.5, 3.75]","[6.762853145599365, 6.932769775390625, 7.102686882019043, 7.272603988647461, 7.442520618438721, 7.612437725067139, 7.782354354858398, 7.952271461486816, 8.122188568115234, 8.292105674743652]",7.236000606448512,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[4.0],[8.46202278137207],7.59026606460049,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[4.25],[8.631938934326172],6.60440587654625,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,[4.5],[8.801856994628906],9.578258807788359,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[4.75, 5.0]","[8.971773147583008, 9.141690254211426]",9.60354717219223,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,2,,,"[5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75, 7.0, 7.25, 7.5]","[9.311607360839844, 9.481524467468262, 9.65144157409668, 9.821357727050781, 9.9912748336792, 10.161191940307617, 10.331109046936035, 10.501026153564453, 10.670943260192871, 10.840860366821289]",9.640693232536153,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[0.0],[6.958718776702881],9.694749585441343,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[0.25, 0.5, 0.75]","[7.128635883331299, 7.298552513122559, 7.468469619750977]",8.274171414118076,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[1.0],[7.6383867263793945],8.235408075848529,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[1.25, 1.5, 1.75]","[7.8083038330078125, 7.978220462799072, 8.148137092590332]",8.23565371955074,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[2.0],[8.31805419921875],8.378906798376395,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[2.25, 2.5]","[8.487971305847168, 8.657888412475586]",7.426301157772184,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[2.75],[8.827805519104004],8.565830429705112,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[3.0, 3.25, 3.5]","[8.997722625732422, 9.167638778686523, 9.337556838989258]",9.863255998645212,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[3.75, 4.0, 4.25, 4.5, 4.75, 5.0]","[9.50747299194336, 9.677390098571777, 9.847307205200195, 10.017223358154297, 10.187141418457031, 10.357057571411133]",9.862972367103133,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[5.25, 5.5]","[10.52697467803955, 10.696891784667969]",9.828703443620869,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,[5.75],[10.866809844970703],9.90817261635965,,
"cuda:[""3eda1939e30b947e921f5e1814346365"", [1, 56, 56, 128], [6, 6, 32, 128], [1, 56, 56, 32]]#s0::1490_([3eda1939e30b947e921f5e1814346365,[1,56,56,128],[6,6,32,128],[1,56,56,32]],cuda)::r0",,true,3,,,"[6.0, 6.25, 6.5, 6.75, 7.0, 7.25, 7.5]","[11.036725997924805, 11.206642150878906, 11.37656021118164, 11.546476364135742, 11.71639347076416, 11.886310577392578, 12.05622673034668]",9.894831024255756,,
